scores,apple,steps,time per apple
46.0,1596,48739353,34.69565217391305
22.0,512,48739865,23.272727272727273
17.0,509,48740374,29.941176470588236
19.0,557,48740931,29.31578947368421
36.0,808,48741739,22.444444444444443
24.0,668,48742407,27.833333333333332
33.0,986,48743393,29.87878787878788
28.0,835,48744228,29.821428571428573
27.0,987,48745215,36.55555555555556
11.0,390,48745605,35.45454545454545
24.0,598,48746203,24.916666666666668
15.0,415,48746618,27.666666666666668
37.0,1194,48747812,32.270270270270274
29.0,787,48748599,27.137931034482758
30.0,832,48749431,27.733333333333334
35.0,1129,48750560,32.25714285714286
19.0,543,48751103,28.57894736842105
20.0,367,48751470,18.35
31.0,654,48752124,21.096774193548388
15.0,311,48752435,20.733333333333334
16.0,467,48752902,29.1875
20.0,541,48753443,27.05
38.0,1313,48754756,34.55263157894737
28.0,872,48755628,31.142857142857142
31.0,914,48756542,29.483870967741936
33.0,1109,48757651,33.60606060606061
28.0,820,48758471,29.285714285714285
19.0,408,48758879,21.473684210526315
44.0,1447,48760326,32.88636363636363
35.0,1100,48761426,31.428571428571427
28.0,884,48762310,31.571428571428573
21.0,487,48762797,23.19047619047619
30.0,883,48763680,29.433333333333334
10.0,248,48763928,24.8
54.0,1577,48765505,29.203703703703702
12.0,281,48765786,23.416666666666668
34.0,1052,48766838,30.941176470588236
36.0,1011,48767849,28.083333333333332
14.0,287,48768136,20.5
34.0,1169,48769305,34.38235294117647
24.0,657,48769962,27.375
42.0,1206,48771168,28.714285714285715
24.0,812,48771980,33.833333333333336
23.0,603,48772583,26.217391304347824
14.0,225,48772808,16.071428571428573
26.0,503,48773311,19.346153846153847
27.0,678,48773989,25.11111111111111
36.0,1018,48775007,28.27777777777778
15.0,370,48775377,24.666666666666668
14.0,256,48775633,18.285714285714285
19.0,447,48776080,23.526315789473685
46.0,1388,48777468,30.17391304347826
38.0,1094,48778562,28.789473684210527
29.0,805,48779367,27.75862068965517
30.0,912,48780279,30.4
4.0,137,48780416,34.25
32.0,923,48781339,28.84375
33.0,849,48782188,25.727272727272727
41.0,1252,48783440,30.536585365853657
29.0,657,48784097,22.655172413793103
27.0,811,48784908,30.037037037037038
37.0,1100,48786008,29.72972972972973
33.0,809,48786817,24.515151515151516
28.0,746,48787563,26.642857142857142
27.0,803,48788366,29.74074074074074
28.0,917,48789283,32.75
16.0,480,48789763,30.0
32.0,923,48790686,28.84375
20.0,360,48791046,18.0
11.0,225,48791271,20.454545454545453
30.0,898,48792169,29.933333333333334
41.0,1248,48793417,30.4390243902439
20.0,479,48793896,23.95
26.0,702,48794598,27.0
29.0,902,48795500,31.103448275862068
28.0,771,48796271,27.535714285714285
27.0,744,48797015,27.555555555555557
28.0,509,48797524,18.178571428571427
39.0,1245,48798769,31.923076923076923
29.0,908,48799677,31.310344827586206
41.0,1155,48800832,28.170731707317074
32.0,780,48801612,24.375
42.0,1408,48803020,33.523809523809526
34.0,860,48803880,25.294117647058822
24.0,704,48804584,29.333333333333332
25.0,667,48805251,26.68
46.0,1695,48806946,36.84782608695652
32.0,1029,48807975,32.15625
16.0,485,48808460,30.3125
41.0,1137,48809597,27.73170731707317
36.0,1150,48810747,31.944444444444443
31.0,922,48811669,29.741935483870968
30.0,894,48812563,29.8
14.0,365,48812928,26.071428571428573
25.0,751,48813679,30.04
40.0,1097,48814776,27.425
39.0,1120,48815896,28.71794871794872
19.0,482,48816378,25.36842105263158
44.0,1207,48817585,27.431818181818183
22.0,761,48818346,34.59090909090909
13.0,304,48818650,23.384615384615383
35.0,1147,48819797,32.77142857142857
26.0,759,48820556,29.192307692307693
19.0,526,48821082,27.68421052631579
18.0,495,48821577,27.5
26.0,846,48822423,32.53846153846154
27.0,850,48823273,31.48148148148148
18.0,511,48823784,28.38888888888889
23.0,673,48824457,29.26086956521739
26.0,638,48825095,24.53846153846154
15.0,316,48825411,21.066666666666666
43.0,1159,48826570,26.953488372093023
40.0,1175,48827745,29.375
14.0,338,48828083,24.142857142857142
27.0,753,48828836,27.88888888888889
24.0,685,48829521,28.541666666666668
34.0,1163,48830684,34.205882352941174
33.0,1050,48831734,31.818181818181817
53.0,1502,48833236,28.339622641509433
45.0,1349,48834585,29.977777777777778
37.0,1215,48835800,32.83783783783784
14.0,378,48836178,27.0
34.0,969,48837147,28.5
34.0,930,48838077,27.352941176470587
39.0,1077,48839154,27.615384615384617
36.0,1259,48840413,34.97222222222222
34.0,987,48841400,29.029411764705884
30.0,678,48842078,22.6
36.0,917,48842995,25.47222222222222
45.0,1684,48844679,37.422222222222224
37.0,1087,48845766,29.37837837837838
28.0,829,48846595,29.607142857142858
33.0,933,48847528,28.272727272727273
15.0,415,48847943,27.666666666666668
13.0,244,48848187,18.76923076923077
20.0,562,48848749,28.1
30.0,1045,48849794,34.833333333333336
29.0,1097,48850891,37.827586206896555
31.0,927,48851818,29.903225806451612
48.0,1721,48853539,35.854166666666664
26.0,727,48854266,27.96153846153846
36.0,1198,48855464,33.27777777777778
36.0,1122,48856586,31.166666666666668
34.0,1126,48857712,33.11764705882353
38.0,1088,48858800,28.63157894736842
19.0,360,48859160,18.94736842105263
17.0,471,48859631,27.705882352941178
29.0,834,48860465,28.75862068965517
41.0,1387,48861852,33.829268292682926
22.0,633,48862485,28.772727272727273
24.0,651,48863136,27.125
19.0,539,48863675,28.36842105263158
45.0,1725,48865400,38.333333333333336
30.0,987,48866387,32.9
19.0,465,48866852,24.473684210526315
38.0,1099,48867951,28.92105263157895
32.0,1134,48869085,35.4375
39.0,1286,48870371,32.97435897435897
32.0,909,48871280,28.40625
13.0,438,48871718,33.69230769230769
32.0,824,48872542,25.75
15.0,274,48872816,18.266666666666666
28.0,733,48873549,26.178571428571427
21.0,574,48874123,27.333333333333332
31.0,968,48875091,31.225806451612904
14.0,363,48875454,25.928571428571427
21.0,675,48876129,32.142857142857146
17.0,422,48876551,24.823529411764707
36.0,1106,48877657,30.72222222222222
33.0,1075,48878732,32.57575757575758
35.0,1038,48879770,29.65714285714286
32.0,1147,48880917,35.84375
22.0,605,48881522,27.5
30.0,897,48882419,29.9
4.0,32,48882451,8.0
35.0,909,48883360,25.97142857142857
17.0,483,48883843,28.41176470588235
28.0,847,48884690,30.25
7.0,258,48884948,36.857142857142854
37.0,961,48885909,25.972972972972972
15.0,421,48886330,28.066666666666666
21.0,534,48886864,25.428571428571427
20.0,728,48887592,36.4
21.0,507,48888099,24.142857142857142
33.0,964,48889063,29.21212121212121
50.0,1855,48890918,37.1
27.0,741,48891659,27.444444444444443
13.0,322,48891981,24.76923076923077
33.0,1026,48893007,31.09090909090909
34.0,908,48893915,26.705882352941178
24.0,712,48894627,29.666666666666668
53.0,1723,48896350,32.509433962264154
21.0,526,48896876,25.047619047619047
22.0,428,48897304,19.454545454545453
29.0,772,48898076,26.620689655172413
37.0,1120,48899196,30.27027027027027
48.0,1338,48900534,27.875
34.0,975,48901509,28.676470588235293
15.0,324,48901833,21.6
10.0,279,48902112,27.9
15.0,385,48902497,25.666666666666668
14.0,324,48902821,23.142857142857142
34.0,1132,48903953,33.294117647058826
47.0,1438,48905391,30.595744680851062
22.0,532,48905923,24.181818181818183
18.0,408,48906331,22.666666666666668
29.0,917,48907248,31.620689655172413
22.0,469,48907717,21.318181818181817
5.0,114,48907831,22.8
28.0,817,48908648,29.178571428571427
34.0,985,48909633,28.970588235294116
25.0,760,48910393,30.4
38.0,1130,48911523,29.736842105263158
38.0,1101,48912624,28.973684210526315
41.0,1088,48913712,26.536585365853657
29.0,951,48914663,32.793103448275865
21.0,573,48915236,27.285714285714285
33.0,1027,48916263,31.12121212121212
32.0,1185,48917448,37.03125
26.0,827,48918275,31.807692307692307
17.0,478,48918753,28.11764705882353
24.0,581,48919334,24.208333333333332
21.0,682,48920016,32.476190476190474
24.0,601,48920617,25.041666666666668
42.0,1336,48921953,31.80952380952381
27.0,615,48922568,22.77777777777778
38.0,1017,48923585,26.763157894736842
23.0,483,48924068,21.0
9.0,241,48924309,26.77777777777778
30.0,994,48925303,33.13333333333333
30.0,770,48926073,25.666666666666668
36.0,983,48927056,27.305555555555557
14.0,379,48927435,27.071428571428573
27.0,716,48928151,26.51851851851852
18.0,552,48928703,30.666666666666668
37.0,1410,48930113,38.108108108108105
30.0,623,48930736,20.766666666666666
26.0,709,48931445,27.26923076923077
22.0,688,48932133,31.272727272727273
42.0,1458,48933591,34.714285714285715
19.0,621,48934212,32.68421052631579
26.0,584,48934796,22.46153846153846
21.0,519,48935315,24.714285714285715
50.0,1361,48936676,27.22
30.0,912,48937588,30.4
32.0,872,48938460,27.25
7.0,140,48938600,20.0
26.0,701,48939301,26.96153846153846
36.0,1178,48940479,32.72222222222222
30.0,840,48941319,28.0
27.0,822,48942141,30.444444444444443
29.0,818,48942959,28.20689655172414
28.0,850,48943809,30.357142857142858
20.0,522,48944331,26.1
35.0,1171,48945502,33.457142857142856
27.0,623,48946125,23.074074074074073
23.0,576,48946701,25.043478260869566
25.0,690,48947391,27.6
27.0,803,48948194,29.74074074074074
21.0,662,48948856,31.523809523809526
19.0,591,48949447,31.105263157894736
9.0,220,48949667,24.444444444444443
17.0,491,48950158,28.88235294117647
33.0,801,48950959,24.272727272727273
31.0,1003,48951962,32.354838709677416
16.0,490,48952452,30.625
29.0,900,48953352,31.03448275862069
54.0,1605,48954957,29.72222222222222
29.0,814,48955771,28.06896551724138
19.0,518,48956289,27.263157894736842
38.0,1147,48957436,30.18421052631579
24.0,565,48958001,23.541666666666668
21.0,566,48958567,26.952380952380953
23.0,607,48959174,26.391304347826086
29.0,667,48959841,23.0
33.0,921,48960762,27.90909090909091
21.0,634,48961396,30.19047619047619
10.0,323,48961719,32.3
11.0,303,48962022,27.545454545454547
42.0,1444,48963466,34.38095238095238
18.0,490,48963956,27.22222222222222
29.0,747,48964703,25.75862068965517
14.0,295,48964998,21.071428571428573
26.0,650,48965648,25.0
12.0,232,48965880,19.333333333333332
38.0,1243,48967123,32.71052631578947
38.0,1189,48968312,31.289473684210527
27.0,891,48969203,33.0
34.0,920,48970123,27.058823529411764
16.0,341,48970464,21.3125
31.0,841,48971305,27.129032258064516
34.0,871,48972176,25.61764705882353
29.0,679,48972855,23.413793103448278
26.0,865,48973720,33.26923076923077
14.0,162,48973882,11.571428571428571
34.0,867,48974749,25.5
14.0,326,48975075,23.285714285714285
41.0,1096,48976171,26.73170731707317
30.0,805,48976976,26.833333333333332
22.0,555,48977531,25.227272727272727
11.0,270,48977801,24.545454545454547
28.0,889,48978690,31.75
32.0,796,48979486,24.875
34.0,1078,48980564,31.705882352941178
24.0,703,48981267,29.291666666666668
11.0,296,48981563,26.90909090909091
34.0,1044,48982607,30.705882352941178
28.0,827,48983434,29.535714285714285
36.0,1325,48984759,36.80555555555556
30.0,759,48985518,25.3
44.0,1462,48986980,33.22727272727273
30.0,853,48987833,28.433333333333334
38.0,1116,48988949,29.36842105263158
26.0,838,48989787,32.23076923076923
41.0,1232,48991019,30.048780487804876
17.0,611,48991630,35.94117647058823
33.0,1061,48992691,32.15151515151515
19.0,516,48993207,27.157894736842106
14.0,398,48993605,28.428571428571427
28.0,630,48994235,22.5
25.0,593,48994828,23.72
36.0,835,48995663,23.194444444444443
36.0,1057,48996720,29.36111111111111
33.0,879,48997599,26.636363636363637
25.0,621,48998220,24.84
18.0,502,48998722,27.88888888888889
11.0,226,48998948,20.545454545454547
19.0,494,48999442,26.0
20.0,555,48999997,27.75
28.0,912,49000909,32.57142857142857
32.0,992,49001901,31.0
16.0,410,49002311,25.625
38.0,1000,49003311,26.31578947368421
28.0,714,49004025,25.5
35.0,969,49004994,27.685714285714287
16.0,388,49005382,24.25
44.0,1300,49006682,29.545454545454547
16.0,406,49007088,25.375
37.0,1114,49008202,30.10810810810811
33.0,1021,49009223,30.939393939393938
19.0,509,49009732,26.789473684210527
22.0,552,49010284,25.09090909090909
18.0,459,49010743,25.5
28.0,573,49011316,20.464285714285715
17.0,430,49011746,25.294117647058822
28.0,783,49012529,27.964285714285715
30.0,615,49013144,20.5
29.0,720,49013864,24.82758620689655
25.0,617,49014481,24.68
18.0,457,49014938,25.38888888888889
42.0,1290,49016228,30.714285714285715
12.0,404,49016632,33.666666666666664
16.0,394,49017026,24.625
18.0,378,49017404,21.0
39.0,1318,49018722,33.794871794871796
34.0,859,49019581,25.264705882352942
18.0,364,49019945,20.22222222222222
35.0,1009,49020954,28.82857142857143
2.0,26,49020980,13.0
18.0,481,49021461,26.72222222222222
29.0,778,49022239,26.82758620689655
11.0,251,49022490,22.818181818181817
23.0,619,49023109,26.91304347826087
25.0,605,49023714,24.2
38.0,975,49024689,25.657894736842106
30.0,783,49025472,26.1
10.0,165,49025637,16.5
27.0,685,49026322,25.37037037037037
12.0,209,49026531,17.416666666666668
27.0,674,49027205,24.962962962962962
21.0,562,49027767,26.761904761904763
42.0,1411,49029178,33.595238095238095
28.0,869,49030047,31.035714285714285
29.0,768,49030815,26.482758620689655
31.0,855,49031670,27.580645161290324
38.0,1024,49032694,26.94736842105263
21.0,526,49033220,25.047619047619047
24.0,649,49033869,27.041666666666668
28.0,814,49034683,29.071428571428573
18.0,477,49035160,26.5
25.0,594,49035754,23.76
45.0,1392,49037146,30.933333333333334
20.0,510,49037656,25.5
42.0,1602,49039258,38.142857142857146
28.0,927,49040185,33.107142857142854
20.0,455,49040640,22.75
39.0,1054,49041694,27.025641025641026
28.0,841,49042535,30.035714285714285
24.0,732,49043267,30.5
5.0,154,49043421,30.8
34.0,886,49044307,26.058823529411764
16.0,303,49044610,18.9375
44.0,1348,49045958,30.636363636363637
20.0,509,49046467,25.45
24.0,666,49047133,27.75
20.0,658,49047791,32.9
25.0,792,49048583,31.68
39.0,1461,49050044,37.46153846153846
39.0,1136,49051180,29.128205128205128
47.0,1415,49052595,30.106382978723403
54.0,1913,49054508,35.425925925925924
38.0,1009,49055517,26.55263157894737
24.0,540,49056057,22.5
35.0,1202,49057259,34.34285714285714
33.0,954,49058213,28.90909090909091
34.0,1020,49059233,30.0
23.0,598,49059831,26.0
29.0,919,49060750,31.689655172413794
27.0,884,49061634,32.74074074074074
39.0,1156,49062790,29.641025641025642
31.0,951,49063741,30.677419354838708
37.0,794,49064535,21.45945945945946
36.0,857,49065392,23.805555555555557
23.0,760,49066152,33.04347826086956
24.0,735,49066887,30.625
38.0,1092,49067979,28.736842105263158
30.0,877,49068856,29.233333333333334
22.0,647,49069503,29.40909090909091
19.0,563,49070066,29.63157894736842
15.0,375,49070441,25.0
38.0,1211,49071652,31.86842105263158
41.0,1272,49072924,31.024390243902438
41.0,1165,49074089,28.414634146341463
18.0,329,49074418,18.27777777777778
20.0,426,49074844,21.3
16.0,401,49075245,25.0625
39.0,838,49076083,21.487179487179485
25.0,537,49076620,21.48
17.0,480,49077100,28.235294117647058
17.0,574,49077674,33.76470588235294
45.0,1470,49079144,32.666666666666664
41.0,1097,49080241,26.75609756097561
33.0,792,49081033,24.0
48.0,1241,49082274,25.854166666666668
27.0,711,49082985,26.333333333333332
30.0,825,49083810,27.5
29.0,994,49084804,34.275862068965516
29.0,943,49085747,32.51724137931034
20.0,587,49086334,29.35
36.0,1060,49087394,29.444444444444443
28.0,840,49088234,30.0
23.0,612,49088846,26.608695652173914
24.0,763,49089609,31.791666666666668
27.0,736,49090345,27.25925925925926
37.0,1097,49091442,29.64864864864865
37.0,999,49092441,27.0
28.0,708,49093149,25.285714285714285
37.0,1071,49094220,28.945945945945947
46.0,1234,49095454,26.82608695652174
23.0,487,49095941,21.17391304347826
41.0,1241,49097182,30.26829268292683
10.0,234,49097416,23.4
21.0,663,49098079,31.571428571428573
5.0,118,49098197,23.6
18.0,405,49098602,22.5
13.0,302,49098904,23.23076923076923
34.0,898,49099802,26.41176470588235
22.0,568,49100370,25.818181818181817
34.0,676,49101046,19.88235294117647
21.0,514,49101560,24.476190476190474
39.0,1197,49102757,30.692307692307693
16.0,466,49103223,29.125
35.0,1292,49104515,36.91428571428571
35.0,1118,49105633,31.942857142857143
48.0,1466,49107099,30.541666666666668
30.0,851,49107950,28.366666666666667
22.0,717,49108667,32.59090909090909
24.0,605,49109272,25.208333333333332
17.0,428,49109700,25.176470588235293
30.0,802,49110502,26.733333333333334
34.0,1078,49111580,31.705882352941178
23.0,541,49112121,23.52173913043478
10.0,276,49112397,27.6
30.0,882,49113279,29.4
18.0,422,49113701,23.444444444444443
36.0,998,49114699,27.72222222222222
36.0,885,49115584,24.583333333333332
36.0,967,49116551,26.86111111111111
53.0,1819,49118370,34.320754716981135
32.0,910,49119280,28.4375
36.0,1160,49120440,32.22222222222222
31.0,948,49121388,30.580645161290324
13.0,300,49121688,23.076923076923077
44.0,1345,49123033,30.568181818181817
22.0,642,49123675,29.181818181818183
29.0,744,49124419,25.655172413793103
21.0,590,49125009,28.095238095238095
31.0,967,49125976,31.193548387096776
45.0,1244,49127220,27.644444444444446
35.0,992,49128212,28.34285714285714
19.0,566,49128778,29.789473684210527
13.0,230,49129008,17.692307692307693
21.0,681,49129689,32.42857142857143
40.0,1207,49130896,30.175
30.0,851,49131747,28.366666666666667
46.0,1351,49133098,29.369565217391305
33.0,1006,49134104,30.484848484848484
18.0,552,49134656,30.666666666666668
26.0,651,49135307,25.03846153846154
29.0,629,49135936,21.689655172413794
4.0,152,49136088,38.0
23.0,598,49136686,26.0
4.0,115,49136801,28.75
37.0,980,49137781,26.486486486486488
25.0,515,49138296,20.6
40.0,1429,49139725,35.725
21.0,551,49140276,26.238095238095237
26.0,823,49141099,31.653846153846153
16.0,483,49141582,30.1875
34.0,1030,49142612,30.294117647058822
29.0,902,49143514,31.103448275862068
30.0,932,49144446,31.066666666666666
23.0,572,49145018,24.869565217391305
21.0,531,49145549,25.285714285714285
39.0,1212,49146761,31.076923076923077
41.0,1471,49148232,35.8780487804878
29.0,943,49149175,32.51724137931034
24.0,546,49149721,22.75
22.0,405,49150126,18.40909090909091
29.0,811,49150937,27.96551724137931
38.0,1124,49152061,29.57894736842105
30.0,845,49152906,28.166666666666668
41.0,982,49153888,23.951219512195124
32.0,1127,49155015,35.21875
34.0,925,49155940,27.205882352941178
43.0,1683,49157623,39.13953488372093
39.0,1082,49158705,27.743589743589745
34.0,914,49159619,26.88235294117647
34.0,822,49160441,24.176470588235293
46.0,1536,49161977,33.391304347826086
16.0,571,49162548,35.6875
19.0,435,49162983,22.894736842105264
28.0,934,49163917,33.357142857142854
36.0,951,49164868,26.416666666666668
38.0,1045,49165913,27.5
26.0,756,49166669,29.076923076923077
25.0,773,49167442,30.92
30.0,885,49168327,29.5
35.0,1425,49169752,40.714285714285715
18.0,486,49170238,27.0
21.0,477,49170715,22.714285714285715
26.0,780,49171495,30.0
22.0,462,49171957,21.0
33.0,1017,49172974,30.818181818181817
24.0,634,49173608,26.416666666666668
30.0,764,49174372,25.466666666666665
17.0,510,49174882,30.0
32.0,1062,49175944,33.1875
25.0,795,49176739,31.8
31.0,916,49177655,29.548387096774192
19.0,514,49178169,27.05263157894737
21.0,485,49178654,23.095238095238095
26.0,575,49179229,22.115384615384617
36.0,989,49180218,27.47222222222222
14.0,329,49180547,23.5
58.0,1717,49182264,29.603448275862068
18.0,401,49182665,22.27777777777778
22.0,616,49183281,28.0
33.0,869,49184150,26.333333333333332
16.0,409,49184559,25.5625
16.0,318,49184877,19.875
32.0,1069,49185946,33.40625
35.0,1088,49187034,31.085714285714285
40.0,1285,49188319,32.125
23.0,811,49189130,35.26086956521739
22.0,568,49189698,25.818181818181817
25.0,766,49190464,30.64
21.0,703,49191167,33.476190476190474
17.0,402,49191569,23.647058823529413
19.0,428,49191997,22.526315789473685
32.0,993,49192990,31.03125
38.0,1094,49194084,28.789473684210527
44.0,1118,49195202,25.40909090909091
34.0,1128,49196330,33.1764705882353
31.0,825,49197155,26.612903225806452
5.0,101,49197256,20.2
30.0,747,49198003,24.9
24.0,895,49198898,37.291666666666664
44.0,1400,49200298,31.818181818181817
32.0,707,49201005,22.09375
24.0,508,49201513,21.166666666666668
32.0,961,49202474,30.03125
23.0,655,49203129,28.47826086956522
13.0,300,49203429,23.076923076923077
35.0,974,49204403,27.82857142857143
24.0,543,49204946,22.625
24.0,735,49205681,30.625
15.0,332,49206013,22.133333333333333
38.0,988,49207001,26.0
28.0,848,49207849,30.285714285714285
19.0,449,49208298,23.63157894736842
33.0,929,49209227,28.151515151515152
36.0,1047,49210274,29.083333333333332
13.0,245,49210519,18.846153846153847
41.0,994,49211513,24.24390243902439
31.0,1078,49212591,34.774193548387096
37.0,1111,49213702,30.027027027027028
32.0,935,49214637,29.21875
36.0,1072,49215709,29.77777777777778
39.0,1176,49216885,30.153846153846153
50.0,1508,49218393,30.16
15.0,324,49218717,21.6
24.0,595,49219312,24.791666666666668
20.0,562,49219874,28.1
28.0,745,49220619,26.607142857142858
49.0,1635,49222254,33.36734693877551
17.0,454,49222708,26.705882352941178
14.0,269,49222977,19.214285714285715
21.0,574,49223551,27.333333333333332
33.0,916,49224467,27.757575757575758
41.0,1255,49225722,30.609756097560975
33.0,953,49226675,28.87878787878788
13.0,386,49227061,29.692307692307693
7.0,183,49227244,26.142857142857142
35.0,875,49228119,25.0
14.0,341,49228460,24.357142857142858
20.0,494,49228954,24.7
28.0,984,49229938,35.142857142857146
24.0,537,49230475,22.375
46.0,1167,49231642,25.369565217391305
26.0,557,49232199,21.423076923076923
37.0,1135,49233334,30.675675675675677
12.0,350,49233684,29.166666666666668
21.0,658,49234342,31.333333333333332
19.0,477,49234819,25.105263157894736
23.0,618,49235437,26.869565217391305
10.0,241,49235678,24.1
30.0,882,49236560,29.4
20.0,571,49237131,28.55
37.0,947,49238078,25.594594594594593
33.0,938,49239016,28.424242424242426
37.0,1126,49240142,30.43243243243243
26.0,671,49240813,25.807692307692307
20.0,573,49241386,28.65
28.0,656,49242042,23.428571428571427
20.0,648,49242690,32.4
24.0,587,49243277,24.458333333333332
6.0,131,49243408,21.833333333333332
40.0,1088,49244496,27.2
28.0,688,49245184,24.571428571428573
27.0,730,49245914,27.037037037037038
45.0,1493,49247407,33.17777777777778
29.0,878,49248285,30.275862068965516
19.0,408,49248693,21.473684210526315
17.0,455,49249148,26.764705882352942
24.0,774,49249922,32.25
29.0,721,49250643,24.862068965517242
30.0,776,49251419,25.866666666666667
27.0,835,49252254,30.925925925925927
25.0,731,49252985,29.24
31.0,802,49253787,25.870967741935484
23.0,741,49254528,32.21739130434783
28.0,724,49255252,25.857142857142858
33.0,976,49256228,29.575757575757574
40.0,1207,49257435,30.175
15.0,411,49257846,27.4
24.0,606,49258452,25.25
26.0,765,49259217,29.423076923076923
29.0,773,49259990,26.655172413793103
37.0,945,49260935,25.54054054054054
22.0,526,49261461,23.90909090909091
20.0,654,49262115,32.7
6.0,217,49262332,36.166666666666664
22.0,708,49263040,32.18181818181818
47.0,1367,49264407,29.085106382978722
4.0,125,49264532,31.25
12.0,365,49264897,30.416666666666668
18.0,615,49265512,34.166666666666664
15.0,356,49265868,23.733333333333334
26.0,775,49266643,29.807692307692307
50.0,1833,49268476,36.66
6.0,257,49268733,42.833333333333336
16.0,454,49269187,28.375
11.0,330,49269517,30.0
10.0,162,49269679,16.2
33.0,954,49270633,28.90909090909091
13.0,245,49270878,18.846153846153847
4.0,61,49270939,15.25
27.0,575,49271514,21.296296296296298
25.0,694,49272208,27.76
1.0,151,49272359,151.0
3.0,101,49272460,33.666666666666664
4.0,147,49272607,36.75
25.0,693,49273300,27.72
35.0,911,49274211,26.02857142857143
24.0,721,49274932,30.041666666666668
18.0,465,49275397,25.833333333333332
41.0,1295,49276692,31.585365853658537
28.0,770,49277462,27.5
30.0,810,49278272,27.0
34.0,1079,49279351,31.735294117647058
38.0,1049,49280400,27.605263157894736
15.0,311,49280711,20.733333333333334
35.0,1068,49281779,30.514285714285716
15.0,291,49282070,19.4
28.0,870,49282940,31.071428571428573
33.0,1020,49283960,30.90909090909091
44.0,1388,49285348,31.545454545454547
26.0,917,49286265,35.26923076923077
15.0,374,49286639,24.933333333333334
23.0,682,49287321,29.652173913043477
20.0,544,49287865,27.2
43.0,1367,49289232,31.790697674418606
24.0,586,49289818,24.416666666666668
31.0,1056,49290874,34.064516129032256
22.0,494,49291368,22.454545454545453
30.0,785,49292153,26.166666666666668
29.0,679,49292832,23.413793103448278
26.0,782,49293614,30.076923076923077
17.0,365,49293979,21.470588235294116
30.0,916,49294895,30.533333333333335
47.0,1340,49296235,28.51063829787234
46.0,1414,49297649,30.73913043478261
48.0,1506,49299155,31.375
29.0,627,49299782,21.620689655172413
22.0,538,49300320,24.454545454545453
9.0,279,49300599,31.0
31.0,771,49301370,24.870967741935484
22.0,590,49301960,26.818181818181817
28.0,725,49302685,25.892857142857142
33.0,917,49303602,27.78787878787879
17.0,514,49304116,30.235294117647058
34.0,1113,49305229,32.73529411764706
42.0,1251,49306480,29.785714285714285
43.0,1355,49307835,31.511627906976745
25.0,641,49308476,25.64
30.0,874,49309350,29.133333333333333
23.0,636,49309986,27.652173913043477
25.0,583,49310569,23.32
30.0,1135,49311704,37.833333333333336
25.0,679,49312383,27.16
26.0,935,49313318,35.96153846153846
35.0,1061,49314379,30.314285714285713
37.0,1228,49315607,33.189189189189186
27.0,790,49316397,29.25925925925926
35.0,968,49317365,27.65714285714286
32.0,994,49318359,31.0625
22.0,538,49318897,24.454545454545453
16.0,452,49319349,28.25
16.0,335,49319684,20.9375
13.0,295,49319979,22.692307692307693
26.0,600,49320579,23.076923076923077
44.0,1444,49322023,32.81818181818182
18.0,535,49322558,29.72222222222222
29.0,673,49323231,23.20689655172414
12.0,331,49323562,27.583333333333332
28.0,921,49324483,32.892857142857146
29.0,821,49325304,28.310344827586206
34.0,1282,49326586,37.705882352941174
38.0,982,49327568,25.842105263157894
23.0,634,49328202,27.565217391304348
18.0,503,49328705,27.944444444444443
35.0,1103,49329808,31.514285714285716
32.0,842,49330650,26.3125
31.0,909,49331559,29.322580645161292
15.0,470,49332029,31.333333333333332
32.0,944,49332973,29.5
15.0,332,49333305,22.133333333333333
38.0,1193,49334498,31.394736842105264
37.0,1002,49335500,27.08108108108108
24.0,649,49336149,27.041666666666668
10.0,260,49336409,26.0
17.0,490,49336899,28.823529411764707
26.0,737,49337636,28.346153846153847
37.0,1170,49338806,31.62162162162162
22.0,564,49339370,25.636363636363637
50.0,1610,49340980,32.2
36.0,1152,49342132,32.0
35.0,998,49343130,28.514285714285716
29.0,858,49343988,29.586206896551722
31.0,946,49344934,30.516129032258064
25.0,679,49345613,27.16
20.0,625,49346238,31.25
23.0,452,49346690,19.652173913043477
16.0,464,49347154,29.0
38.0,1010,49348164,26.57894736842105
19.0,528,49348692,27.789473684210527
47.0,1390,49350082,29.574468085106382
23.0,541,49350623,23.52173913043478
32.0,896,49351519,28.0
32.0,951,49352470,29.71875
17.0,488,49352958,28.705882352941178
34.0,922,49353880,27.11764705882353
28.0,746,49354626,26.642857142857142
27.0,832,49355458,30.814814814814813
46.0,1606,49357064,34.91304347826087
29.0,885,49357949,30.517241379310345
44.0,1406,49359355,31.954545454545453
12.0,308,49359663,25.666666666666668
33.0,954,49360617,28.90909090909091
32.0,875,49361492,27.34375
33.0,856,49362348,25.939393939393938
12.0,338,49362686,28.166666666666668
29.0,745,49363431,25.689655172413794
29.0,632,49364063,21.79310344827586
29.0,1083,49365146,37.3448275862069
37.0,1050,49366196,28.37837837837838
18.0,513,49366709,28.5
29.0,740,49367449,25.517241379310345
21.0,545,49367994,25.952380952380953
44.0,1499,49369493,34.06818181818182
25.0,741,49370234,29.64
29.0,803,49371037,27.689655172413794
41.0,1265,49372302,30.853658536585368
43.0,970,49373272,22.558139534883722
25.0,581,49373853,23.24
28.0,843,49374696,30.107142857142858
34.0,904,49375600,26.58823529411765
35.0,998,49376598,28.514285714285716
