"value","category"
22.8055555555556,"Vector"
23.9375,"Tabular"
23.7586206896552,"Onestep"
23.75,"Vector"
24.0526315789474,"Tabular"
21.1,"Onestep"
24.025,"Vector"
24.0645161290323,"Tabular"
16.5,"Onestep"
22.225,"Vector"
27.1428571428571,"Tabular"
30.5,"Onestep"
20.1842105263158,"Vector"
19.4583333333333,"Tabular"
23.3488372093023,"Onestep"
25.9117647058824,"Vector"
21.275,"Tabular"
24.5,"Onestep"
26.8076923076923,"Vector"
26.4222222222222,"Tabular"
22.1470588235294,"Onestep"
21.7916666666667,"Vector"
23.875,"Tabular"
17.5263157894737,"Onestep"
23.875,"Vector"
23.7931034482759,"Tabular"
17.8,"Onestep"
21.1707317073171,"Vector"
21.3214285714286,"Tabular"
23.0833333333333,"Onestep"
18.45,"Vector"
24.8571428571429,"Tabular"
28.2307692307692,"Onestep"
22.0967741935484,"Vector"
17.5263157894737,"Tabular"
26.0740740740741,"Onestep"
19.88,"Vector"
24.05,"Tabular"
19.5217391304348,"Onestep"
23.56,"Vector"
16.8571428571429,"Tabular"
18.2222222222222,"Onestep"
25.2666666666667,"Vector"
19.5833333333333,"Tabular"
26.8333333333333,"Onestep"
19.09375,"Vector"
23.8181818181818,"Tabular"
24.9459459459459,"Onestep"
19.25,"Vector"
23.2857142857143,"Tabular"
23.125,"Onestep"
25.8055555555556,"Vector"
24.4333333333333,"Tabular"
25.6111111111111,"Onestep"
18.96,"Vector"
23.9230769230769,"Tabular"
23.7111111111111,"Onestep"
27.4117647058824,"Vector"
21.3666666666667,"Tabular"
24.377358490566,"Onestep"
26.3877551020408,"Vector"
26.5172413793103,"Tabular"
24.5454545454545,"Onestep"
24.8333333333333,"Vector"
24.25,"Tabular"
26.3076923076923,"Onestep"
23.7826086956522,"Vector"
24.3703703703704,"Tabular"
22,"Onestep"
21.75,"Vector"
22.7560975609756,"Tabular"
20.625,"Onestep"
23.1714285714286,"Vector"
22.65,"Tabular"
22.8888888888889,"Onestep"
22.030303030303,"Vector"
22.3939393939394,"Tabular"
24.6470588235294,"Onestep"
25.04,"Vector"
22.1428571428571,"Tabular"
20.6470588235294,"Onestep"
22.6129032258065,"Vector"
19.0909090909091,"Tabular"
19.3076923076923,"Onestep"
20.5909090909091,"Vector"
22.4761904761905,"Tabular"
25.4230769230769,"Onestep"
22,"Vector"
24.2962962962963,"Tabular"
22.9354838709677,"Onestep"
23.71875,"Vector"
15.75,"Tabular"
24.452380952381,"Onestep"
25.9615384615385,"Vector"
15.2222222222222,"Tabular"
22.8666666666667,"Onestep"
23.9375,"Vector"
23.6470588235294,"Tabular"
25.5,"Onestep"
20.2666666666667,"Vector"
26.46875,"Tabular"
22.3333333333333,"Onestep"
19.3125,"Vector"
27.32,"Tabular"
22.2857142857143,"Onestep"
23.8695652173913,"Vector"
24.5263157894737,"Tabular"
25.7826086956522,"Onestep"
23.48,"Vector"
19.1388888888889,"Tabular"
27.8108108108108,"Onestep"
25.9090909090909,"Vector"
25.2727272727273,"Tabular"
26.9189189189189,"Onestep"
26.1025641025641,"Vector"
22.8125,"Tabular"
20.695652173913,"Onestep"
19.875,"Vector"
23.0625,"Tabular"
23.9117647058824,"Onestep"
19.4545454545455,"Vector"
28.8888888888889,"Tabular"
20.0344827586207,"Onestep"
24.3870967741935,"Vector"
20.24,"Tabular"
21.75,"Onestep"
20.3666666666667,"Vector"
25.92,"Tabular"
27.5454545454545,"Onestep"
24.5806451612903,"Vector"
21.1515151515152,"Tabular"
26.125,"Onestep"
23.5833333333333,"Vector"
22.1176470588235,"Tabular"
25.7826086956522,"Onestep"
26.875,"Vector"
24,"Tabular"
20.5,"Onestep"
28.2941176470588,"Vector"
18.0857142857143,"Tabular"
16.25,"Onestep"
23.2333333333333,"Vector"
26.3333333333333,"Tabular"
17.7727272727273,"Onestep"
24.1914893617021,"Vector"
21.8387096774194,"Tabular"
21.7777777777778,"Onestep"
21.6666666666667,"Vector"
25.8529411764706,"Tabular"
22.2105263157895,"Onestep"
25.6222222222222,"Vector"
24.7826086956522,"Tabular"
18.4230769230769,"Onestep"
23.88,"Vector"
21.1875,"Tabular"
17.1,"Onestep"
27.75,"Vector"
17.3333333333333,"Tabular"
23.7894736842105,"Onestep"
26.2222222222222,"Vector"
23.3636363636364,"Tabular"
24.4166666666667,"Onestep"
24.5652173913043,"Vector"
21.9268292682927,"Tabular"
24.3157894736842,"Onestep"
23.875,"Vector"
27.4615384615385,"Tabular"
26.3589743589744,"Onestep"
21.05,"Vector"
24.9285714285714,"Tabular"
24,"Onestep"
27.2,"Vector"
24.0571428571429,"Tabular"
24.8148148148148,"Onestep"
20.75,"Vector"
29.027027027027,"Tabular"
22.7777777777778,"Onestep"
20.25,"Vector"
23.6,"Tabular"
24.5,"Onestep"
24.0526315789474,"Vector"
19.75,"Tabular"
25.4347826086957,"Onestep"
21.0681818181818,"Vector"
25.35,"Tabular"
26.1666666666667,"Onestep"
22,"Vector"
23.1363636363636,"Tabular"
26.9090909090909,"Onestep"
20.5,"Vector"
25.2105263157895,"Tabular"
24.0769230769231,"Onestep"
26.5789473684211,"Vector"
25.0555555555556,"Tabular"
21.35,"Onestep"
24.0967741935484,"Vector"
15.4166666666667,"Tabular"
24.3636363636364,"Onestep"
21.3636363636364,"Vector"
23.8095238095238,"Tabular"
21.7,"Onestep"
22.4117647058824,"Vector"
24.3055555555556,"Tabular"
29.448275862069,"Onestep"
21.8823529411765,"Vector"
23.90625,"Tabular"
26.25,"Onestep"
20.9411764705882,"Vector"
22.0952380952381,"Tabular"
20.0869565217391,"Onestep"
18,"Vector"
22.2222222222222,"Tabular"
23.2926829268293,"Onestep"
20.9583333333333,"Vector"
26.0606060606061,"Tabular"
25.7857142857143,"Onestep"
24.0952380952381,"Vector"
20.8387096774194,"Tabular"
19.2,"Onestep"
15.75,"Vector"
20.6875,"Tabular"
30,"Onestep"
24.05,"Vector"
22.6818181818182,"Tabular"
15.7,"Onestep"
26.6060606060606,"Vector"
23.9459459459459,"Tabular"
21.5434782608696,"Onestep"
27.3103448275862,"Vector"
17.5862068965517,"Tabular"
22.1290322580645,"Onestep"
24.8484848484848,"Vector"
27.9,"Tabular"
27.44,"Onestep"
24.0681818181818,"Vector"
19.1481481481481,"Tabular"
22.962962962963,"Onestep"
25,"Vector"
19.6666666666667,"Tabular"
17.1428571428571,"Onestep"
20.7619047619048,"Vector"
19.3684210526316,"Tabular"
22.2692307692308,"Onestep"
27.88,"Vector"
23.9285714285714,"Tabular"
22.8571428571429,"Onestep"
22.4375,"Vector"
20,"Tabular"
21.6071428571429,"Onestep"
26.5806451612903,"Vector"
21.5555555555556,"Tabular"
22.7575757575758,"Onestep"
21.15,"Vector"
26.8181818181818,"Tabular"
25.9230769230769,"Onestep"
21.5909090909091,"Vector"
19.7,"Tabular"
19.4848484848485,"Onestep"
20.8095238095238,"Vector"
17.7333333333333,"Tabular"
29.4545454545455,"Onestep"
25.2682926829268,"Vector"
25.0769230769231,"Tabular"
28.304347826087,"Onestep"
21.8529411764706,"Vector"
24.0588235294118,"Tabular"
24.8,"Onestep"
24.2972972972973,"Vector"
24.075,"Tabular"
23.4230769230769,"Onestep"
22.9411764705882,"Vector"
20.275,"Tabular"
15,"Onestep"
22.0833333333333,"Vector"
21.5,"Tabular"
25.2352941176471,"Onestep"
20.55,"Vector"
19.9285714285714,"Tabular"
24.3214285714286,"Onestep"
23.2,"Vector"
17.8260869565217,"Tabular"
22.7647058823529,"Onestep"
17.2222222222222,"Vector"
27.4,"Tabular"
23.7941176470588,"Onestep"
25.3928571428571,"Vector"
17.5333333333333,"Tabular"
19,"Onestep"
20.2068965517241,"Vector"
17.0434782608696,"Tabular"
26.0789473684211,"Onestep"
27,"Vector"
24.9375,"Tabular"
21.8260869565217,"Onestep"
19,"Vector"
24.1428571428571,"Tabular"
21.3823529411765,"Onestep"
25.7857142857143,"Vector"
21.1515151515152,"Tabular"
17.2727272727273,"Onestep"
19.6511627906977,"Vector"
23.037037037037,"Tabular"
26.1785714285714,"Onestep"
19.5454545454545,"Vector"
20.8076923076923,"Tabular"
20.0833333333333,"Onestep"
21.156862745098,"Vector"
23.5,"Tabular"
20.7,"Onestep"
21.6818181818182,"Vector"
20.2790697674419,"Tabular"
24.1363636363636,"Onestep"
18.1142857142857,"Vector"
25.5,"Tabular"
29.25,"Onestep"
15.76,"Vector"
22,"Tabular"
22.8823529411765,"Onestep"
22.1111111111111,"Vector"
16.7931034482759,"Tabular"
22.4090909090909,"Onestep"
21.3846153846154,"Vector"
19.2758620689655,"Tabular"
23.71875,"Onestep"
22.6363636363636,"Vector"
29.3846153846154,"Tabular"
25.3478260869565,"Onestep"
20.0526315789474,"Vector"
22.6896551724138,"Tabular"
21.6666666666667,"Onestep"
27.45,"Vector"
19.1153846153846,"Tabular"
21.5833333333333,"Onestep"
21.7619047619048,"Vector"
24.75,"Tabular"
22,"Onestep"
22.2105263157895,"Vector"
22.3225806451613,"Tabular"
19.8888888888889,"Onestep"
20.1612903225806,"Vector"
19.2857142857143,"Tabular"
28.304347826087,"Onestep"
20.5789473684211,"Vector"
24.3333333333333,"Tabular"
23.7857142857143,"Onestep"
23.375,"Vector"
15.2307692307692,"Tabular"
17.6111111111111,"Onestep"
23.2272727272727,"Vector"
20.9130434782609,"Tabular"
20.9354838709677,"Onestep"
19.5405405405405,"Vector"
16.7333333333333,"Tabular"
23.56,"Onestep"
25.3571428571429,"Vector"
21.6363636363636,"Tabular"
27.8235294117647,"Onestep"
27,"Vector"
21.7352941176471,"Tabular"
23.0384615384615,"Onestep"
21.5714285714286,"Vector"
21.1891891891892,"Tabular"
25.962962962963,"Onestep"
24.5882352941176,"Vector"
23.8181818181818,"Tabular"
21.4444444444444,"Onestep"
21.32,"Vector"
21.4,"Tabular"
20.5333333333333,"Onestep"
26.2105263157895,"Vector"
20.8275862068966,"Tabular"
16.3333333333333,"Onestep"
21.5714285714286,"Vector"
21.962962962963,"Tabular"
27.2,"Onestep"
25.625,"Vector"
23.6086956521739,"Tabular"
30.9166666666667,"Onestep"
22.7567567567568,"Vector"
26.4583333333333,"Tabular"
24.8108108108108,"Onestep"
21.8863636363636,"Vector"
24.0714285714286,"Tabular"
23.1428571428571,"Onestep"
25.5882352941176,"Vector"
22.4166666666667,"Tabular"
21.0769230769231,"Onestep"
24.8928571428571,"Vector"
22.2340425531915,"Tabular"
24.125,"Onestep"
28.5555555555556,"Vector"
24.1052631578947,"Tabular"
22.8823529411765,"Onestep"
23.3636363636364,"Vector"
30.0555555555556,"Tabular"
20.625,"Onestep"
23.5454545454545,"Vector"
25.3695652173913,"Tabular"
21.2352941176471,"Onestep"
20.12,"Vector"
22.1724137931034,"Tabular"
23.6944444444444,"Onestep"
25.8421052631579,"Vector"
24.62,"Tabular"
22.3571428571429,"Onestep"
22.2666666666667,"Vector"
25.0392156862745,"Tabular"
21.9375,"Onestep"
19.25,"Vector"
20.1851851851852,"Tabular"
19.6842105263158,"Onestep"
18.9142857142857,"Vector"
25.1333333333333,"Tabular"
23.7941176470588,"Onestep"
22.1428571428571,"Vector"
23.4545454545455,"Tabular"
24.2380952380952,"Onestep"
22.6666666666667,"Vector"
28.0555555555556,"Tabular"
21.2432432432432,"Onestep"
27.2692307692308,"Vector"
21.8,"Tabular"
24.6190476190476,"Onestep"
24.6818181818182,"Vector"
20.1851851851852,"Tabular"
20.5526315789474,"Onestep"
21.8888888888889,"Vector"
24.6842105263158,"Tabular"
22.2068965517241,"Onestep"
22,"Vector"
19.5909090909091,"Tabular"
24.2142857142857,"Onestep"
20.9090909090909,"Vector"
26.3076923076923,"Tabular"
23.8275862068966,"Onestep"
15.3846153846154,"Vector"
17.55,"Tabular"
19.4375,"Onestep"
20.9090909090909,"Vector"
25.6363636363636,"Tabular"
23.3157894736842,"Onestep"
20.4210526315789,"Vector"
21.1904761904762,"Tabular"
14.8888888888889,"Onestep"
22.0769230769231,"Vector"
29.8157894736842,"Tabular"
16.75,"Onestep"
19.8636363636364,"Vector"
19.4615384615385,"Tabular"
24.375,"Onestep"
24.7209302325581,"Vector"
25.4444444444444,"Tabular"
20.4375,"Onestep"
22.6428571428571,"Vector"
22.0909090909091,"Tabular"
26.8421052631579,"Onestep"
24.1111111111111,"Vector"
26.5882352941176,"Tabular"
22.75,"Onestep"
20.9,"Vector"
22.08,"Tabular"
22.3333333333333,"Onestep"
20.3333333333333,"Vector"
23.1363636363636,"Tabular"
22.8125,"Onestep"
22.7272727272727,"Vector"
27.5,"Tabular"
21.6923076923077,"Onestep"
20.75,"Vector"
21.08,"Tabular"
25.5079365079365,"Onestep"
16.0454545454545,"Vector"
21.9473684210526,"Tabular"
21.8333333333333,"Onestep"
22.1914893617021,"Vector"
24.4375,"Tabular"
26.925,"Onestep"
22.4074074074074,"Vector"
24.1025641025641,"Tabular"
24.8918918918919,"Onestep"
21.1666666666667,"Vector"
22.1666666666667,"Tabular"
19.5208333333333,"Onestep"
25.1666666666667,"Vector"
21.5,"Tabular"
22.7142857142857,"Onestep"
22.875,"Vector"
18.8823529411765,"Tabular"
21,"Onestep"
22.7142857142857,"Vector"
22,"Tabular"
22.8125,"Onestep"
19.025,"Vector"
26.875,"Tabular"
26.4761904761905,"Onestep"
25,"Vector"
23.7916666666667,"Tabular"
18.5,"Onestep"
21.5,"Vector"
23.7647058823529,"Tabular"
23.6666666666667,"Onestep"
24.6904761904762,"Vector"
24.6206896551724,"Tabular"
28.5882352941176,"Onestep"
21.4545454545455,"Vector"
23.9473684210526,"Tabular"
23.6428571428571,"Onestep"
20.7142857142857,"Vector"
19.3928571428571,"Tabular"
17.625,"Onestep"
26.6,"Vector"
20.2916666666667,"Tabular"
25.1304347826087,"Onestep"
22.6666666666667,"Vector"
19.3181818181818,"Tabular"
25.3673469387755,"Onestep"
24.7391304347826,"Vector"
24.9545454545455,"Tabular"
22.5625,"Onestep"
21.3478260869565,"Vector"
26.25,"Tabular"
22.1315789473684,"Onestep"
26.7777777777778,"Vector"
18.56,"Tabular"
26.7142857142857,"Onestep"
22.4166666666667,"Vector"
26.6666666666667,"Tabular"
21.16,"Onestep"
19.3636363636364,"Vector"
17.7,"Tabular"
21.6666666666667,"Onestep"
25.3448275862069,"Vector"
28.1333333333333,"Tabular"
25.9354838709677,"Onestep"
21.9375,"Vector"
22.4782608695652,"Tabular"
25.6086956521739,"Onestep"
21.8095238095238,"Vector"
28.4166666666667,"Tabular"
20.4285714285714,"Onestep"
27.2682926829268,"Vector"
20.9333333333333,"Tabular"
20.8095238095238,"Onestep"
19.46875,"Vector"
16.0833333333333,"Tabular"
21.0714285714286,"Onestep"
22.6060606060606,"Vector"
22.7058823529412,"Tabular"
19,"Onestep"
17.9642857142857,"Vector"
25.1904761904762,"Tabular"
20.9642857142857,"Onestep"
27.8611111111111,"Vector"
22.2857142857143,"Tabular"
21.5416666666667,"Onestep"
20.625,"Vector"
26.125,"Tabular"
22.53125,"Onestep"
21.4545454545455,"Vector"
23.9230769230769,"Tabular"
21.9310344827586,"Onestep"
26.5925925925926,"Vector"
23.5135135135135,"Tabular"
26.64,"Onestep"
21.4736842105263,"Vector"
20.8095238095238,"Tabular"
26.15625,"Onestep"
23.3454545454545,"Vector"
21.4285714285714,"Tabular"
26.6785714285714,"Onestep"
23.952380952381,"Vector"
19.8888888888889,"Tabular"
26.1666666666667,"Onestep"
18.8571428571429,"Vector"
27.0357142857143,"Tabular"
26.1914893617021,"Onestep"
24.7727272727273,"Vector"
27.65625,"Tabular"
21.1111111111111,"Onestep"
19.6551724137931,"Vector"
20.4210526315789,"Tabular"
28.0701754385965,"Onestep"
17.8333333333333,"Vector"
20.6363636363636,"Tabular"
28.4814814814815,"Onestep"
20.375,"Vector"
19.4,"Tabular"
20.9166666666667,"Onestep"
24.9736842105263,"Vector"
23.0625,"Tabular"
21.9,"Onestep"
23.6785714285714,"Vector"
23.5434782608696,"Tabular"
27.0833333333333,"Onestep"
25.8095238095238,"Vector"
24.7142857142857,"Tabular"
26.16,"Onestep"
24.9268292682927,"Vector"
24.56,"Tabular"
24.6153846153846,"Onestep"
24.8,"Vector"
19.2962962962963,"Tabular"
22.4047619047619,"Onestep"
23.8461538461538,"Vector"
22.6842105263158,"Tabular"
21.0606060606061,"Onestep"
20.7,"Vector"
23.3513513513514,"Tabular"
15.4117647058824,"Onestep"
24.6153846153846,"Vector"
29.7727272727273,"Tabular"
25.8333333333333,"Onestep"
21,"Vector"
22.9583333333333,"Tabular"
18.6428571428571,"Onestep"
18.0434782608696,"Vector"
24.047619047619,"Tabular"
22.25,"Onestep"
21.1111111111111,"Vector"
20.258064516129,"Tabular"
20.6363636363636,"Onestep"
27.3529411764706,"Vector"
26.8125,"Tabular"
22.6785714285714,"Onestep"
21.0416666666667,"Vector"
19.3529411764706,"Tabular"
27.6206896551724,"Onestep"
18.6086956521739,"Vector"
24.2,"Tabular"
22.5882352941176,"Onestep"
24.2,"Vector"
19.3636363636364,"Tabular"
23.8947368421053,"Onestep"
20.3846153846154,"Vector"
24.3181818181818,"Tabular"
24.2954545454545,"Onestep"
21.4117647058824,"Vector"
19.48,"Tabular"
24.425,"Onestep"
20.5,"Vector"
18.7391304347826,"Tabular"
20.6,"Onestep"
29.625,"Vector"
26.625,"Tabular"
22.4545454545455,"Onestep"
18.875,"Vector"
24.0588235294118,"Tabular"
25,"Onestep"
24.7111111111111,"Vector"
23.9310344827586,"Tabular"
27,"Onestep"
25.5294117647059,"Vector"
24.2631578947368,"Tabular"
22.875,"Onestep"
23.0232558139535,"Vector"
28.6666666666667,"Tabular"
26.1363636363636,"Onestep"
28.1470588235294,"Vector"
21.8571428571429,"Tabular"
20.65,"Onestep"
17.1363636363636,"Vector"
20.4782608695652,"Tabular"
22.3684210526316,"Onestep"
17.3636363636364,"Vector"
21.5277777777778,"Tabular"
19.7105263157895,"Onestep"
17.8,"Vector"
23.6842105263158,"Tabular"
24.84,"Onestep"
24.0789473684211,"Vector"
23.1818181818182,"Tabular"
25.4117647058824,"Onestep"
21.8260869565217,"Vector"
21.75,"Tabular"
25.4285714285714,"Onestep"
25.0555555555556,"Vector"
18.7692307692308,"Tabular"
20.3962264150943,"Onestep"
23.3684210526316,"Vector"
24.8181818181818,"Tabular"
22.5,"Onestep"
20.8947368421053,"Vector"
22.2,"Tabular"
24,"Onestep"
23.5,"Vector"
18.9333333333333,"Tabular"
27.2424242424242,"Onestep"
15.6,"Vector"
19.5862068965517,"Tabular"
19.5714285714286,"Onestep"
25,"Vector"
21,"Tabular"
18.6666666666667,"Onestep"
20.2857142857143,"Vector"
22.6060606060606,"Tabular"
24.4,"Onestep"
19.75,"Vector"
27.5833333333333,"Tabular"
23.5128205128205,"Onestep"
18.5277777777778,"Vector"
16.4375,"Tabular"
17.5909090909091,"Onestep"
26.0434782608696,"Vector"
30.7142857142857,"Tabular"
26.4324324324324,"Onestep"
18.1111111111111,"Vector"
21.9473684210526,"Tabular"
26,"Onestep"
27.2608695652174,"Vector"
22.0625,"Tabular"
19.5789473684211,"Onestep"
20.9655172413793,"Vector"
19.2,"Tabular"
23.3125,"Onestep"
25.8918918918919,"Vector"
28.5,"Tabular"
22.28,"Onestep"
17.5714285714286,"Vector"
23.05,"Tabular"
24.0666666666667,"Onestep"
21.6551724137931,"Vector"
22.72,"Tabular"
24.125,"Onestep"
21.3448275862069,"Vector"
20.5,"Tabular"
21.3076923076923,"Onestep"
30.3888888888889,"Vector"
20.6363636363636,"Tabular"
24.5757575757576,"Onestep"
20.5882352941176,"Vector"
24.76,"Tabular"
20.2352941176471,"Onestep"
19.9583333333333,"Vector"
23.3235294117647,"Tabular"
16.4210526315789,"Onestep"
22.6666666666667,"Vector"
22.6451612903226,"Tabular"
23.12,"Onestep"
15,"Vector"
28.2325581395349,"Tabular"
23.96875,"Onestep"
24.7857142857143,"Vector"
20.8571428571429,"Tabular"
22.0909090909091,"Onestep"
20.5416666666667,"Vector"
23.2051282051282,"Tabular"
18.1666666666667,"Onestep"
19.4444444444444,"Vector"
24.55,"Tabular"
17.0555555555556,"Onestep"
24.1923076923077,"Vector"
24.1666666666667,"Tabular"
19.3333333333333,"Onestep"
22.6190476190476,"Vector"
25.2105263157895,"Tabular"
19.7,"Onestep"
22.9677419354839,"Vector"
23.6857142857143,"Tabular"
19.7083333333333,"Onestep"
23.6170212765957,"Vector"
26.5333333333333,"Tabular"
20.7727272727273,"Onestep"
23.8666666666667,"Vector"
23.0588235294118,"Tabular"
26.5483870967742,"Onestep"
24.5405405405405,"Vector"
29.6875,"Tabular"
23.3939393939394,"Onestep"
27.6,"Vector"
23.9487179487179,"Tabular"
26.7741935483871,"Onestep"
28.6666666666667,"Vector"
17.3333333333333,"Tabular"
22.8888888888889,"Onestep"
23.9411764705882,"Vector"
22.15,"Tabular"
19.6666666666667,"Onestep"
21.7692307692308,"Vector"
21.3589743589744,"Tabular"
16.8666666666667,"Onestep"
21.4285714285714,"Vector"
22.6,"Tabular"
23.32,"Onestep"
25.3333333333333,"Vector"
15.625,"Tabular"
21.55,"Onestep"
21.3181818181818,"Vector"
23.2222222222222,"Tabular"
27.9090909090909,"Onestep"
25.3166666666667,"Vector"
26,"Tabular"
25.7666666666667,"Onestep"
20.6521739130435,"Vector"
19.8076923076923,"Tabular"
19.6451612903226,"Onestep"
23.0714285714286,"Vector"
22.0322580645161,"Tabular"
25.9090909090909,"Onestep"
22.59375,"Vector"
25.4615384615385,"Tabular"
16.9411764705882,"Onestep"
20.2727272727273,"Vector"
23.95,"Tabular"
24.9814814814815,"Onestep"
23.9130434782609,"Vector"
26.1515151515152,"Tabular"
24.5909090909091,"Onestep"
24.1666666666667,"Vector"
21.1666666666667,"Tabular"
19.5769230769231,"Onestep"
24,"Vector"
21.05,"Tabular"
22.7941176470588,"Onestep"
22.4545454545455,"Vector"
20.9,"Tabular"
25.04,"Onestep"
25.1538461538462,"Vector"
17.75,"Tabular"
21.1153846153846,"Onestep"
19.4736842105263,"Vector"
20,"Tabular"
27.5,"Onestep"
21.8636363636364,"Vector"
26.2962962962963,"Tabular"
23.0555555555556,"Onestep"
22.0967741935484,"Vector"
23.9767441860465,"Tabular"
24.76,"Onestep"
22.1842105263158,"Vector"
19.1818181818182,"Tabular"
19.5294117647059,"Onestep"
27.6756756756757,"Vector"
18.8571428571429,"Tabular"
19.0434782608696,"Onestep"
21.8260869565217,"Vector"
19.8518518518519,"Tabular"
20,"Onestep"
21.3684210526316,"Vector"
23.5208333333333,"Tabular"
17.4545454545455,"Onestep"
24.1333333333333,"Vector"
25.3529411764706,"Tabular"
21.5625,"Onestep"
23.4166666666667,"Vector"
21.8333333333333,"Tabular"
18.4444444444444,"Onestep"
22.8620689655172,"Vector"
27,"Tabular"
23.04,"Onestep"
21.0344827586207,"Vector"
21.0714285714286,"Tabular"
25.4411764705882,"Onestep"
20.5217391304348,"Vector"
16.6666666666667,"Tabular"
22.030303030303,"Onestep"
19.1764705882353,"Vector"
19.9285714285714,"Tabular"
19.5454545454545,"Onestep"
20.9333333333333,"Vector"
18,"Tabular"
28.75,"Onestep"
24.6666666666667,"Vector"
22.6086956521739,"Tabular"
22.3428571428571,"Onestep"
24.2272727272727,"Vector"
24.6818181818182,"Tabular"
23.9375,"Onestep"
23.375,"Vector"
21.7142857142857,"Tabular"
20.75,"Onestep"
26.6666666666667,"Vector"
29.875,"Tabular"
24.7777777777778,"Onestep"
